Location,Country,Disease,Species,HealthMap Alert ID,Headline,URL,Issue Date,Alert Tag,Suspected Cases,Suspected Deaths,Confirmed Cases,Confirmed Deaths,Rule Outs,Long,Lat
Sierra Leone,Sierra Leone,Ebola,Humans,2525234,"PRO/AH/EDR> Ebola virus disease - West Africa (57): WHO update, challenges",http://promedmail.org/direct.php?id=20140607.2525234,6/7/14 10:56,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2523639,PRO/EAFR> Ebola virus disease - West Africa (12): WHO,http://promedmail.org/direct.php?id=20140606.415289,6/6/14 10:40,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2518983,"PRO/AH/EDR> Ebola virus disease - West Africa (56): Sierra Leone, Liberia, WHO",http://promedmail.org/direct.php?id=20140604.2518983,6/4/14 16:46,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2518983,"PRO/AH/EDR> Ebola virus disease - West Africa (56): Sierra Leone, Liberia, WHO",http://promedmail.org/direct.php?id=20140604.2518983,6/4/14 16:46,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2517388,"PRO/AH/EDR> Ebola virus disease - West Africa (55): MSF report, Sierra Leone",http://promedmail.org/direct.php?id=20140603.2517388,6/3/14 20:09,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,2515262,"PRO/AH/EDR> Ebola virus disease - West Africa (54): WHO update, Sierra Leone",http://promedmail.org/direct.php?id=20140603.2515262,6/3/14 12:36,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,2511620,PRO/AH/EDR> Ebola virus disease - West Africa (53): Sierra Leone (Freetown) NOT,http://promedmail.org/direct.php?id=20140531.2511620,5/31/14 22:08,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,2510209,"PRO/AH/EDR> Ebola virus disease - West Africa (52): WHO update, Sierra Leone (Freetown)",http://promedmail.org/direct.php?id=20140530.2510209,5/30/14 22:27,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,2506848,PRO/AH/EDR> Ebola virus disease - West Africa (51): Sierra Leone update,http://promedmail.org/direct.php?id=20140529.2506848,5/29/14 15:25,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2506512,PRO/EAFR> Ebola virus disease - West Africa (11): WHO,http://promedmail.org/direct.php?id=20140529.413537,5/29/14 11:08,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2505129,"PRO/AH/EDR> Ebola virus disease - West Africa (50): Guinea (Conakry), WHO update",http://promedmail.org/direct.php?id=20140528.2505129,5/28/14 20:36,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2503946,"PRO/AH/EDR> Ebola virus disease - West Africa (49): Sierra Leone, Nigeria, call for action",http://promedmail.org/direct.php?id=20140528.2503946,5/28/14 18:20,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2501116,"PRO/AH/EDR> Ebola virus disease - West Africa (48): Sierra Leone, more cases, preparedness",http://promedmail.org/direct.php?id=20140527.2501116,5/27/14 13:55,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2501116,"PRO/AH/EDR> Ebola virus disease - West Africa (48): Sierra Leone, more cases, preparedness",http://promedmail.org/direct.php?id=20140527.2501116,5/27/14 13:55,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,2500090,"PRO/AH/EDR> Ebola virus disease - West Africa (47): Sierra Leone, more cases",http://promedmail.org/direct.php?id=20140526.2500090,5/26/14 23:20,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2498287,PRO/AH/EDR> Ebola virus disease - West Africa (46): Guinea WHO update,http://promedmail.org/direct.php?id=20140526.2498287,5/26/14 11:13,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2498287,PRO/AH/EDR> Ebola virus disease - West Africa (46): Guinea WHO update,http://promedmail.org/direct.php?id=20140526.2498287,5/26/14 11:13,No Tag,,,,,,-11.79192,8.56028
"Koindu, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2498937,"PRO/AH/EDR> Ebola virus disease - West Africa (45): Sierra Leone, new case",http://promedmail.org/direct.php?id=20140526.2498937,5/26/14 11:10,No Tag,,,,,,-10.33861,8.46333
"Télimélé Prefecture, Kindia Region, Guinea",Guinea,Ebola,Humans,2497408,"PRO/AH/EDR> Ebola virus disease - West Africa (44): Guinea, new cases",http://promedmail.org/direct.php?id=20140525.2497408,5/25/14 12:40,No Tag,,,,,,-13.33333,10.91667
"Télimélé Prefecture, Kindia Region, Guinea",Guinea,Ebola,Humans,2495778,"PRO/AH/EDR> Ebola virus disease - West Africa (43): Guinea, new cases",http://promedmail.org/direct.php?id=20140524.2495778,5/24/14 9:30,No Tag,,,,,,-13.33333,10.91667
Guinea,Guinea,Ebola,Humans,2491069,PRO/AH/EDR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20140522.2491069,5/22/14 15:45,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2491069,PRO/AH/EDR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20140522.2491069,5/22/14 15:45,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2491069,PRO/AH/EDR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20140522.2491069,5/22/14 15:45,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2489228,PRO/AH/EDR> Ebola virus disease - West Africa (41): fatal,http://promedmail.org/direct.php?id=20140521.2489228,5/21/14 18:09,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2477951,PRO/AH/EDR> Ebola virus disease - West Africa (40): WHO update,http://promedmail.org/direct.php?id=20140516.2477951,5/16/14 17:32,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2475076,PRO/AH/EDR> Ebola virus disease - West Africa (39): update,http://promedmail.org/direct.php?id=20140515.2475076,5/15/14 14:35,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2475076,PRO/AH/EDR> Ebola virus disease - West Africa (39): update,http://promedmail.org/direct.php?id=20140515.2475076,5/15/14 14:35,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2472140,PRO/EAFR> Ebola virus disease - West Africa (10): WHO,http://promedmail.org/direct.php?id=20140514.410493,5/14/14 11:43,Breaking,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2467545,PRO/AH> Ebola virus disease - West Africa (38): Sierra Leone preparedness,http://promedmail.org/direct.php?id=20140512.2467545,5/12/14 20:39,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2465970,PRO/EAFR> Ebola virus disease - West Africa (09): WHO,http://promedmail.org/direct.php?id=20140512.409992,5/12/14 5:49,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2464197,PRO/AH/EDR> Ebola virus disease - West Africa (36): WHO,http://promedmail.org/direct.php?id=20140511.2464197,5/11/14 9:47,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2464197,PRO/AH/EDR> Ebola virus disease - West Africa (36): WHO,http://promedmail.org/direct.php?id=20140511.2464197,5/11/14 9:47,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2462239,"PRO/AH/EDR> Ebola virus disease - West Africa (35): WHO, MSF, Senegal preparedness",http://promedmail.org/direct.php?id=20140509.2462239,5/9/14 20:40,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2452653,PRO/EAFR> Ebola virus disease - West Africa (08): WHO,http://promedmail.org/direct.php?id=20140506.408661,5/6/14 5:42,Breaking,,,231,155,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2451959,PRO/AH/EDR> Ebola virus disease - West Africa (34): WHO,http://promedmail.org/direct.php?id=20140505.2451959,5/5/14 21:24,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2451959,PRO/AH/EDR> Ebola virus disease - West Africa (34): WHO,http://promedmail.org/direct.php?id=20140505.2451959,5/5/14 21:24,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2451959,PRO/AH/EDR> Ebola virus disease - West Africa (34): WHO,http://promedmail.org/direct.php?id=20140505.2451959,5/5/14 21:24,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2451172,"PRO/EAFR> Ebola virus disease - West Africa (07): Guinea, WHO",http://promedmail.org/direct.php?id=20140505.408498,5/5/14 13:15,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2447967,"PRO/AH/EDR> Ebola virus disease - West Africa (33): WHO, global threat",http://promedmail.org/direct.php?id=20140503.2447967,5/3/14 22:52,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2446468,PRO/AH/EDR> Ebola virus disease - West Africa (32): Guinea,http://promedmail.org/direct.php?id=20140502.2446468,5/2/14 22:33,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2441776,"PRO/AH/EDR> Ebola virus disease - West Africa (31): Guinea, region",http://promedmail.org/direct.php?id=20140430.2441776,4/30/14 22:32,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2440815,"PRO/EAFR> Ebola virus disease - West Africa (06): Guinea, WHO",http://promedmail.org/direct.php?id=20140430.407581,4/30/14 12:00,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2436009,PRO/AH/EDR> Ebola virus disease - West Africa (30): Guinea,http://promedmail.org/direct.php?id=20140428.2436009,4/28/14 23:08,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2435643,PRO/AH/EDR> Ebola virus disease - West Africa (29): corrs. Guinea,http://promedmail.org/direct.php?id=20140428.2435643,4/28/14 17:16,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2433494,"PRO/EAFR> Ebola virus disease - West Africa (05): Guinea, WHO",http://promedmail.org/direct.php?id=20140427.406913,4/27/14 14:52,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2432190,PRO/AH/EDR> Ebola virus disease - West Africa (28): CIDRAP,http://promedmail.org/direct.php?id=20140427.2432190,4/27/14 13:07,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2430639,PRO/AH/EDR> Ebola virus disease - West Africa (27): WHO update,http://promedmail.org/direct.php?id=20140425.2430639,4/25/14 21:33,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2430639,PRO/AH/EDR> Ebola virus disease - West Africa (27): WHO update,http://promedmail.org/direct.php?id=20140425.2430639,4/25/14 21:33,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2427963,"PRO/AH/EDR> Ebola virus disease - West Africa (26): WHO, MSF",http://promedmail.org/direct.php?id=20140424.2427963,4/24/14 22:28,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2424015,"PRO/AH/EDR> Ebola virus disease - West Africa (25): WHO, MSF",http://promedmail.org/direct.php?id=20140423.2424015,4/23/14 20:40,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2424015,"PRO/AH/EDR> Ebola virus disease - West Africa (25): WHO, MSF",http://promedmail.org/direct.php?id=20140423.2424015,4/23/14 20:40,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2421188,"PRO/AH/EDR> Ebola virus disease - West Africa (24): Liberia, Zambia airport screening",http://promedmail.org/direct.php?id=20140422.2421188,4/22/14 18:27,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2417390,"PRO/EAFR> Ebola virus disease - West Africa (04): Guinea, WHO",http://promedmail.org/direct.php?id=20140420.401033,4/20/14 12:59,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2416170,"PRO/AH/EDR> Ebola virus disease - West Africa (22): WHO, control",http://promedmail.org/direct.php?id=20140419.2416170,4/19/14 23:36,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2414770,PRO/AH> Ebola virus disease - West Africa (21): ECDC travel advice,http://promedmail.org/direct.php?id=20140419.2414770,4/19/14 3:17,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2414770,PRO/AH> Ebola virus disease - West Africa (21): ECDC travel advice,http://promedmail.org/direct.php?id=20140419.2414770,4/19/14 3:17,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2412005,"PRO/AH/EDR> Ebola virus disease - West Africa (20): WHO update, UNICEF",http://promedmail.org/direct.php?id=20140417.2412005,4/17/14 17:08,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2412005,"PRO/AH/EDR> Ebola virus disease - West Africa (20): WHO update, UNICEF",http://promedmail.org/direct.php?id=20140417.2412005,4/17/14 17:08,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2412005,"PRO/AH/EDR> Ebola virus disease - West Africa (20): WHO update, UNICEF",http://promedmail.org/direct.php?id=20140417.2412005,4/17/14 17:08,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2409996,"PRO/AH/EDR> Ebola virus disease - West Africa (19): new strain, Guinea new cases, Mali NOT ",http://promedmail.org/direct.php?id=20140417.2409996,4/17/14 1:27,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2407657,"PRO/AH/EDR> Ebola virus disease - West Africa (18): survivors, more cases",http://promedmail.org/direct.php?id=20140416.2407657,4/16/14 11:28,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2407657,"PRO/AH/EDR> Ebola virus disease - West Africa (18): survivors, more cases",http://promedmail.org/direct.php?id=20140416.2407657,4/16/14 11:28,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2407033,"PRO/EAFR> Ebola virus disease - West Africa (03): Guinea, WHO",http://promedmail.org/direct.php?id=20140415.399945,4/15/14 16:43,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2404280,"PRO/AH/EDR> Ebola virus disease - West Africa (17): Liberia, Sierra Leone, WHO, MSF, EU",http://promedmail.org/direct.php?id=20140414.2404280,4/14/14 17:11,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2404280,"PRO/AH/EDR> Ebola virus disease - West Africa (17): Liberia, Sierra Leone, WHO, MSF, EU",http://promedmail.org/direct.php?id=20140414.2404280,4/14/14 17:11,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2404280,"PRO/AH/EDR> Ebola virus disease - West Africa (17): Liberia, Sierra Leone, WHO, MSF, EU",http://promedmail.org/direct.php?id=20140414.2404280,4/14/14 17:11,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2400734,"PRO/AH/EDR> Ebola virus disease - West Africa (16): Sierra Leone & Mali NOT, economy",http://promedmail.org/direct.php?id=20140413.2400734,4/13/14 9:54,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2400734,"PRO/AH/EDR> Ebola virus disease - West Africa (16): Sierra Leone & Mali NOT, economy",http://promedmail.org/direct.php?id=20140413.2400734,4/13/14 9:54,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2400315,"PRO/EAFR> Ebola virus disease - West Africa (02): Guinea, WHO",http://promedmail.org/direct.php?id=20140412.399168,4/12/14 14:25,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2395327,"PRO/AH/EDR> Ebola virus disease - West Africa (13): WHO, Mali susp, UNICEF",http://promedmail.org/direct.php?id=20140411.2395327,4/11/14 2:32,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2395327,"PRO/AH/EDR> Ebola virus disease - West Africa (13): WHO, Mali susp, UNICEF",http://promedmail.org/direct.php?id=20140411.2395327,4/11/14 2:32,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2393603,"PRO/AH/EDR> Ebola virus disease - West Africa (12): WHO, mapping",http://promedmail.org/direct.php?id=20140410.2393603,4/10/14 14:32,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2393603,"PRO/AH/EDR> Ebola virus disease - West Africa (12): WHO, mapping",http://promedmail.org/direct.php?id=20140410.2393603,4/10/14 14:32,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2393603,"PRO/AH/EDR> Ebola virus disease - West Africa (12): WHO, mapping",http://promedmail.org/direct.php?id=20140410.2393603,4/10/14 14:32,No Tag,,,,,,-9.30791,6.44809
"Guinée Forestière, Guinea",Guinea,Ebola,Humans,2391500,PRO/AH/EDR> Ebola virus disease - West Africa (11): Guinea,http://promedmail.org/direct.php?id=20140409.2391500,4/9/14 15:31,No Tag,,,,,,-9,8.5
Guinea,Guinea,Ebola,Humans,2393367,"PRO/EAFR> Ebola virus disease - West Africa: Guinea, WHO",http://promedmail.org/direct.php?id=20140409.398486,4/9/14 14:34,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2388577,PRO/AH/EDR> Ebola virus disease - West Africa (10),http://promedmail.org/direct.php?id=20140408.2388577,4/8/14 5:30,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2388577,PRO/AH/EDR> Ebola virus disease - West Africa (10),http://promedmail.org/direct.php?id=20140408.2388577,4/8/14 5:30,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2388577,PRO/AH/EDR> Ebola virus disease - West Africa (10),http://promedmail.org/direct.php?id=20140408.2388577,4/8/14 5:30,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2388998,PRO/EAFR> Ebola virus disease - Guinea (13),http://promedmail.org/direct.php?id=20140408.398118,4/8/14 2:56,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2387669,PRO/EAFR> Ebola virus disease - Guinea (12): WHO,http://promedmail.org/direct.php?id=20140407.398011,4/7/14 13:37,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2385791,PRO/AH/EDR> Ebola virus disease - West Africa (09),http://promedmail.org/direct.php?id=20140406.2385791,4/6/14 21:59,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2385791,PRO/AH/EDR> Ebola virus disease - West Africa (09),http://promedmail.org/direct.php?id=20140406.2385791,4/6/14 21:59,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2385791,PRO/AH/EDR> Ebola virus disease - West Africa (09),http://promedmail.org/direct.php?id=20140406.2385791,4/6/14 21:59,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2379386,"PRO/AH/EDR> Ebola virus disease - West Africa (08): WHO, miscellaneous reports",http://promedmail.org/direct.php?id=20140403.2379386,4/3/14 21:49,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2378044,"PRO/EAFR> Ebola virus disease - Guinea (10): WHO, spread to Liberia, conf.",http://promedmail.org/direct.php?id=20140403.397078,4/3/14 11:12,Breaking,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2378045,PRO/EAFR> Ebola virus disease - Guinea (11): WHO,http://promedmail.org/direct.php?id=20140403.397080,4/3/14 11:14,Breaking,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2378044,"PRO/EAFR> Ebola virus disease - Guinea (10): WHO, spread to Liberia, conf.",http://promedmail.org/direct.php?id=20140403.397078,4/3/14 11:12,Breaking,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2376459,PRO/AH/EDR> Ebola virus disease - West Africa (07),http://promedmail.org/direct.php?id=20140402.2376459,4/2/14 22:43,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2376459,PRO/AH/EDR> Ebola virus disease - West Africa (07),http://promedmail.org/direct.php?id=20140402.2376459,4/2/14 22:43,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2376459,PRO/AH/EDR> Ebola virus disease - West Africa (07),http://promedmail.org/direct.php?id=20140402.2376459,4/2/14 22:43,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2373940,PRO/AH/EDR> Ebola virus disease - West Africa (06),http://promedmail.org/direct.php?id=20140402.2373940,4/2/14 9:59,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2373662,"PRO/AH/EDR> Ebola virus disease - West Africa (05): Guinea, Liberia, Sierra Leone WHO update",http://promedmail.org/direct.php?id=20140401.2373662,4/1/14 21:55,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2373662,"PRO/AH/EDR> Ebola virus disease - West Africa (05): Guinea, Liberia, Sierra Leone WHO update",http://promedmail.org/direct.php?id=20140401.2373662,4/1/14 21:55,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2371054,"PRO/AH/EDR> Ebola virus disease - West Africa (04): Guinea, Liberia",http://promedmail.org/direct.php?id=20140331.2371054,3/31/14 22:51,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2371054,"PRO/AH/EDR> Ebola virus disease - West Africa (04): Guinea, Liberia",http://promedmail.org/direct.php?id=20140331.2371054,3/31/14 22:51,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,2369368,"PRO/AH/EDR> Ebola virus disease - West Africa (03): Liberia, timeline",http://promedmail.org/direct.php?id=20140331.2369368,3/31/14 11:30,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2368463,PRO/AH/EDR> Ebola virus disease - West Africa: Guinea (02): WHO update,http://promedmail.org/direct.php?id=20140331.2368463,3/31/14 11:19,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,2369647,"PRO/EAFR> Ebola virus disease - Guinea (08): WHO, spread to Liberia, conf.",http://promedmail.org/direct.php?id=20140331.396372,3/31/14 10:55,Breaking,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2369647,"PRO/EAFR> Ebola virus disease - Guinea (08): WHO, spread to Liberia, conf.",http://promedmail.org/direct.php?id=20140331.396372,3/31/14 10:55,Breaking,,,,,,-9.30791,6.44809
